1.00 ,3.40 ,11.56 ,39.30 ,133.63 ,454.35 ,1544.80 ,5252.34 ,17857.94 ,60716.99 ,206437.78 ,701888.44 ,2386420.68 ,8113830.32 ,27587023.10 ,93795878.55 ,318905987.08 ,1084280356.06 ,3686553210.60 ,12534280916.05 ,42616555114.57 ,144896287389.53 ,492647377124.42 ,1675001082223.02 ,5695003679558.25 ,19363012510498.06 ,65834242535693.41 ,223836424621357.61 ,761043843712615.91 ,2587549068622894.19 ,8797666833317840.60 ,29912067233280659.20 ,101701028593154245.27 ,345783497216724447.47 ,1175663890536863167.50 ,3997257227825334926.00 ,13590674574606139280.00 ,46208293553660875364.00 ,157108198082446982400.00 ,534167873480319761088.00 ,1816170769833087258880.00 ,6174980617432496922112.00 ,20994934099270490357760.00 ,71382775937519670013952.00 ,242701438187566887550976.00 ,825184889837727450005504.00 ,2805628625448273439883264.00 ,9539137326524130069577728.00 ,32433066910182043507752960.00 ,110272427494618952252784640.00 ,374926253481704452322754560.00 ,1274749261837795187927023616.00 ,4334147490248503808629932032.00 ,14736101466844913527336992768.00 ,50102744987272707957034319872.00 ,170349332956727213724859891712.00 ,579187732052872549355694850048.00 ,1969238288979766744967590969344.00 ,6695410182531207195013381357568.00 ,22764394620606105355079280230400.00 ,77398941710060761239722622189568.00 ,263156401814206598538151686307840.00 ,894731766168302470055758147878912.00 ,3042088004972228517380156590915584.00 ,
1.00 ,3.60 ,12.96 ,46.66 ,167.96 ,604.66 ,2176.78 ,7836.42 ,28211.10 ,101559.96 ,365615.84 ,1316217.04 ,4738381.34 ,17058172.82 ,61409422.14 ,221073919.72 ,795866110.99 ,2865117999.58 ,10314424798.49 ,37131929274.57 ,133674945388.44 ,481229803398.37 ,1732427292234.15 ,6236738252042.94 ,22452257707354.58 ,80828127746476.49 ,290981259887315.37 ,1047532535594335.36 ,3771117128139607.43 ,13576021661302587.31 ,48873677980689316.27 ,175945240730481545.62 ,633402866629733589.69 ,2280250319867041014.25 ,8208901151521347980.50 ,29552044145476853914.00 ,106387358923716678352.00 ,382994492125380057440.00 ,1378780171651368262016.00 ,4963608617944925942272.00 ,17868991024601734109184.00 ,64328367688566245371904.00 ,231582123678838492626944.00 ,833695645243818606854144.00 ,3001304322877747104841728.00 ,10804695562359890010701824.00 ,38896904024495605600485376.00 ,140028854488184185772048384.00 ,504103876157463089005985792.00 ,1814773954166867193046761472.00 ,6533186235000722157176094720.00 ,23519470446002600709653004288.00 ,84670093605609365948633972736.00 ,304812336980193729623097344000.00 ,1097324413128697470623615549440.00 ,3950367887263311052849568284672.00 ,14221324394147920359585566687232.00 ,51196767818932515349275370061824.00 ,184308364148157062647868689481728.00 ,663510110933365452117638832455680.00 ,2388636399360115723324991878463488.00 ,8599091037696416948551637251653632.00 ,30956727735707102256878671334735872.00 ,111444219848545572595936926858477568.00 ,
1.00 ,3.80 ,14.44 ,54.87 ,208.51 ,792.35 ,3010.94 ,11441.56 ,43477.92 ,165216.10 ,627821.18 ,2385720.50 ,9065737.91 ,34449804.05 ,130909255.40 ,497455170.51 ,1890329647.96 ,7183252662.24 ,27296360116.50 ,103726168442.68 ,394159440082.20 ,1497805872312.35 ,5691662314786.93 ,21628316796190.34 ,82187603825523.30 ,312312894536988.53 ,1186788999240556.48 ,4509798197114114.81 ,17137233149033636.99 ,65121485966327823.21 ,247461646672045738.34 ,940354257353773844.19 ,3573346177944340754.00 ,13578715476188495420.00 ,51599118809516284708.00 ,196076651476161889920.00 ,745091275609415212160.00 ,2831346847315777922048.00 ,10759118019799956543488.00 ,40884648475239836536832.00 ,155361664205911385194496.00 ,590374323982463287918592.00 ,2243422431133360585834496.00 ,8525005238306770574639104.00 ,32395019905565729509867520.00 ,123101075641149777170661376.00 ,467784087436369172369506304.00 ,1777579532258202927797108736.00 ,6754802222581171401634349056.00 ,25668248445808452376115281920.00 ,97539344094072123021410172928.00 ,370649507557474082649465159680.00 ,1408468128718401571654889111552.00 ,5352178889129926190981441388544.00 ,20338279778693720358939388805120.00 ,77285463159036140521767072432128.00 ,293684760004337345991141069160448.00 ,1116002088016481960463798531784704.00 ,4240807934462631623094725079203840.00 ,16115070150958000827537300710752256.00 ,61237266573640405645040255816957952.00 ,232701612979833550973564024216616960.00 ,884266129323367529890469897572450304.00 ,3360211291428796750911148328258371584.00 ,
1.00 ,4.00 ,16.00 ,64.00 ,256.00 ,1024.00 ,4096.00 ,16384.00 ,65536.00 ,262144.00 ,1048576.00 ,4194304.00 ,16777216.00 ,67108864.00 ,268435456.00 ,1073741824.00 ,4294967296.00 ,17179869184.00 ,68719476736.00 ,274877906944.00 ,1099511627776.00 ,4398046511104.00 ,17592186044416.02 ,70368744177664.07 ,281474976710656.28 ,1125899906842625.17 ,4503599627370500.88 ,18014398509482004.25 ,72057594037928020.00 ,288230376151712092.00 ,1152921504606848416.00 ,4611686018427393856.00 ,18446744073709576192.00 ,73786976294838307840.00 ,295147905179353243648.00 ,1180591620717413023744.00 ,4722366482869652291584.00 ,18889465931478609952768.00 ,75557863725914442956800.00 ,302231454903657784410112.00 ,1208925819614631187972096.00 ,4835703278458524953214976.00 ,19342813113834100618166272.00 ,77371252455336405693890560.00 ,309485009821345635660464128.00 ,1237940039285382594181464064.00 ,4951760157141530582884286464.00 ,19807040628566123156170866688.00 ,79228162514264495923218350080.00 ,316912650057057996887012933632.00 ,1267650600228232040324609867776.00 ,5070602400912928372404672004096.00 ,20282409603651714334043618148352.00 ,81129638414606860713874193121280.00 ,324518553658427456366295654596608.00 ,1298074214633709879508378146832384.00 ,5192296858534839734206294701113344.00 ,20769187434139359801516307259588608.00 ,83076749736557442664829742858895360.00 ,332306998946229784494377026717745152.00 ,1329227995784919193317740327999635456.00 ,5316911983139676994631890196513161216.00 ,21267647932558708863971276324111122432.00 ,85070591730234838997659967448678400000.00 ,
1.00 ,4.20 ,17.64 ,74.09 ,311.17 ,1306.91 ,5489.03 ,23053.93 ,96826.52 ,406671.38 ,1708019.81 ,7173683.21 ,30129469.49 ,126543771.84 ,531483841.74 ,2232232135.33 ,9375374968.37 ,39376574867.15 ,165381614442.04 ,694602780656.59 ,2917331678757.67 ,12252793050782.21 ,51461730813285.29 ,216139269415798.22 ,907784931546352.56 ,3812696712494680.90 ,16013326192477660.45 ,67255970008406176.72 ,282475074035305954.19 ,1186395310948285057.75 ,4982860305982797453.50 ,20928013285127750190.00 ,87897655797536554512.00 ,369170154349653544576.00 ,1550514648268544952704.00 ,6512161522727889077248.00 ,27351078395457135280128.00 ,114874529260919973036032.00 ,482473022895863907155968.00 ,2026386696162628495736832.00 ,8510824123883040042123264.00 ,35745461320308769689698304.00 ,150130937545296839041875968.00 ,630549937690246750649974784.00 ,2648309738299036464788275200.00 ,11122900900855953622678110208.00 ,46716183783595007189429780480.00 ,196207971891099038502071828480.00 ,824073481942615996549476384768.00 ,3461108624158987331907774054400.00 ,14536656221467747408639650955264.00 ,61053956130164541695960715100160.00 ,256426615746691085981811839336448.00 ,1076991786136102606659224082579456.00 ,4523365501771631139315430314737664.00 ,18998135107440851588510685849452544.00 ,79792167451251580045841721393676288.00 ,335127103295256650362661097411969024.00 ,1407533833840077991093189600285294592.00 ,5911642102128327812602424595193004032.00 ,24828896828938977861627583890198626304.00 ,104281366681543711435908720788586364928.00 ,437981740062483606558726374945936375808.00 ,1839523308262431225251715510867048005632.00 ,
1.00 ,4.40 ,19.36 ,85.18 ,374.81 ,1649.16 ,7256.31 ,31927.78 ,140482.24 ,618121.84 ,2719736.09 ,11966838.81 ,52654090.78 ,231677999.42 ,1019383197.44 ,4485286068.73 ,19735258702.41 ,86835138290.59 ,382074608478.61 ,1681128277305.90 ,7396964420145.95 ,32546643448642.20 ,143205231174025.69 ,630103017165713.06 ,2772453275529137.59 ,12198794412328205.93 ,53674695414244108.39 ,236168659822674087.05 ,1039142103219766027.56 ,4572225254166970717.25 ,20117791118334672020.00 ,88518280920672560680.00 ,389480436050959283712.00 ,1713713918624220921856.00 ,7540341241946572379136.00 ,33177501464564919891968.00 ,145981006444085653790720.00 ,642316428353976904253440.00 ,2826192284757498499956736.00 ,12435246052932993933115392.00 ,54715082632905175649484800.00 ,240746363584782783192498176.00 ,1059283999773044291439427584.00 ,4660849599001395082425270272.00 ,20507738235606139242924736512.00 ,90234048236667016535198400512.00 ,397029812241334889811047088128.00 ,1746931173861873589990373457920.00 ,7686497164992244125811131547648.00 ,33820587525965875603604913520640.00 ,148810585114249859046223200124928.00 ,654766574502699407894584756273152.00 ,2880972927811877518219245210566656.00 ,12676280882372261624424693894217728.00 ,55775635882437953535727535529132032.00 ,245412797882727006083014205418504192.00 ,1079816310683998873112706989036666880.00 ,4751191767009595245474786691021537280.00 ,20905243774842219977638452776925134848.00 ,91983072609305771843217232168359034880.00 ,404725519480945413468541994901467824128.00 ,1780792285716159895645862637982969757696.00 ,7835486057151103877192348349515547279360.00 ,34476138651464858538927633496784771219456.00 ,
1.00 ,4.60 ,21.16 ,97.34 ,447.75 ,2059.63 ,9474.30 ,43581.77 ,200476.12 ,922190.16 ,4242074.75 ,19513543.84 ,89762301.67 ,412906587.70 ,1899370303.41 ,8737103395.70 ,40190675620.21 ,184877107852.95 ,850434696123.58 ,3911999602168.47 ,17995198169974.97 ,82777911581884.86 ,380778393276670.35 ,1751580609072683.69 ,8057270801734345.31 ,37063445687977990.04 ,170491850164698761.56 ,784262510757614337.31 ,3607607549485026108.25 ,16594994727631120819.00 ,76336975747103159088.00 ,351150088436674547040.00 ,1615290406808702986496.00 ,7430335871320034061312.00 ,34179545008072158164992.00 ,157225907037131934400512.00 ,723239172370806929620992.00 ,3326900192905712020750336.00 ,15303740887366275960930304.00 ,70397208081884872475410432.00 ,323827157176670427472199680.00 ,1489604923012684031098617856.00 ,6852182645858346840453283840.00 ,31520040170948396836716544000.00 ,144992184786362631741023191040.00 ,666964050017268134973966123008.00 ,3068034630079433554347211882496.00 ,14112959298365394962040322260992.00 ,64919612772480819647611928576000.00 ,298630218753411783362048172228608.00 ,1373699006265694263141635092119552.00 ,6319015428822193884833328721297408.00 ,29067470972582093134393727520866304.00 ,133710366473877634226053226052976640.00 ,615067685779837144137183430895992832.00 ,2829311354587250985946887692019040256.00 ,13014832231101355101036619618637053952.00 ,59868228263066236065528780337855856640.00 ,275393850010104697854922549317926387712.00 ,1266811710046481665192485438070731046912.00 ,5827333866213815913063306077974216835072.00 ,26805735784583554364390664310192424878080.00 ,123306384609084355431360647401062826770432.00 ,567209369201788059638789911810732734808064.00 ,
1.00 ,4.80 ,23.04 ,110.59 ,530.84 ,2548.04 ,12230.59 ,58706.83 ,281792.80 ,1352605.46 ,6492506.21 ,31164029.81 ,149587343.10 ,718019246.87 ,3446492384.98 ,16543163447.90 ,79407184549.94 ,381154485839.70 ,1829541532030.57 ,8781799353746.73 ,42152636897984.33 ,202332657110324.77 ,971196754129558.94 ,4661744419821883.13 ,22376373215145040.02 ,107406591432696196.80 ,515551638876941767.31 ,2474647866609320592.00 ,11878309759724739363.00 ,57015886846678751448.00 ,273676256864058018976.00 ,1313646032947478548864.00 ,6305500958147897311744.00 ,30266404599109908426752.00 ,145278742075727566823424.00 ,697337961963492351410176.00 ,3347222217424763433779200.00 ,16066666643638865188880384.00 ,77119999889466556296462336.00 ,370175999469439486483496960.00 ,1776844797453309613235503104.00 ,8528855027775886518481059840.00 ,40938504133324257088300384256.00 ,196504819839956442644700200960.00 ,943223135231790966201124913152.00 ,4527471049112596836667053047808.00 ,21731861035740465769938142887936.00 ,104312932971554240281985987641344.00 ,500702078263460375393023417122816.00 ,2403369975664609907355186175672320.00 ,11536175883190128061959851722407936.00 ,55373644239312617134755406600470528.00 ,265793492348700573927361945230376960.00 ,1275808763273762810912145498613743616.00 ,6123882063714061761239593267662684160.00 ,29394633905827497745222132844449497088.00 ,141094242747971995386240292863992659968.00 ,677252365190265607582726154937478152192.00 ,3250811352913275059366730812578403975168.00 ,15603894493983720970175684564761859588096.00 ,74898693571121863949277197767573569011712.00 ,359513729141384962778347213490812455223296.00 ,1725665899878647897135715514593149039149056.00 ,8283196319417510270379891337973422809415680.00 ,
1.00 ,5.00 ,25.00 ,125.00 ,625.00 ,3125.00 ,15625.00 ,78125.00 ,390625.00 ,1953125.00 ,9765625.00 ,48828125.00 ,244140625.00 ,1220703125.00 ,6103515625.00 ,30517578125.00 ,152587890625.00 ,762939453125.00 ,3814697265625.00 ,19073486328125.02 ,95367431640625.08 ,476837158203125.44 ,2384185791015627.33 ,11920928955078137.18 ,59604644775390688.53 ,298023223876953455.88 ,1490116119384767345.50 ,7450580596923837058.50 ,37252902984619186948.00 ,186264514923095943008.00 ,931322574615479756416.00 ,4656612873077398988800.00 ,23283064365386995978240.00 ,116415321826934985056256.00 ,582076609134674951143424.00 ,2910383045673374885085184.00 ,14551915228366875071086592.00 ,72759576141834378587144192.00 ,363797880709171909075402752.00 ,1818989403545859626310303744.00 ,9094947017729298535010009088.00 ,45474735088646494692610932736.00 ,227373675443232483581997613056.00 ,1136868377216162468350083989504.00 ,5684341886080812594294496952320.00 ,28421709430404064231512810192896.00 ,142108547152020327473158840909824.00 ,710542735760101668943768154275840.00 ,3552713678800508502555933961879552.00 ,17763568394002543300909604599234560.00 ,88817841970012720449701296572727296.00 ,444089209850063621965265651491667968.00 ,2220446049250318208401116901343756288.00 ,11102230246251591534879527726145863680.00 ,55511151231257960143955501498595540992.00 ,277555756156289813023755804657248632832.00 ,1387778780781449126730904229476145561600.00 ,6938893903907245942084082059804430827520.00 ,34694469519536231250502179524885199454208.00 ,173472347597681163959412997667686986022912.00 ,867361737988405858293796556691782712164352.00 ,4336808689942029484292651011992266926456832.00 ,21684043449710148384372670383013472285753344.00 ,108420217248550746730970262342062218409934848.00 ,
1.00 ,5.20 ,27.04 ,140.61 ,731.16 ,3802.04 ,19770.61 ,102807.17 ,534597.29 ,2779905.88 ,14455510.59 ,75168655.09 ,390877006.49 ,2032560433.73 ,10569314255.39 ,54960434128.02 ,285794257465.70 ,1486130138821.63 ,7727876721872.45 ,40184958953736.77 ,208961786559431.20 ,1086601290109042.30 ,5650326708567020.20 ,29381698884548506.33 ,152784834199652239.78 ,794481137838191682.44 ,4131301916758596934.00 ,21482769967144705020.00 ,111710403829152471112.00 ,580894099911592875840.00 ,3020649319540283089664.00 ,15707376461609472771072.00 ,81678357600369262067712.00 ,424727459521920181796864.00 ,2208582789513985044512768.00 ,11484630505472722745688064.00 ,59720078628458160956899328.00 ,310544408867982450890899456.00 ,1614830926113508816989454336.00 ,8397120815790246225443291136.00 ,43665028242109282329951207424.00 ,227058146858968278282792861696.00 ,1180702363666635100039495548928.00 ,6139652291066502795660527403008.00 ,31926191913545815969438686511104.00 ,166016197950438250477298210832384.00 ,863284229342278941205870617296896.00 ,4489077992579850695468840562720768.00 ,23343205561415224664200424233893888.00 ,121384668919359173691488396103385088.00 ,631200278380667731507168357239488512.00 ,3282241447579472351022117039516942336.00 ,17067655527413256990624303363513122816.00 ,88751808742548940327442062578362089472.00 ,461509405461254510411013622553825509376.00 ,2399848908398523561659652694118127108096.00 ,12479214323672323080466740553610701045760.00 ,64891914483096082929765987567911919681536.00 ,337437955312099646350133773722302382342144.00 ,1754677367622918239691543334777965932183552.00 ,9124322311639175255738307862358861402865664.00 ,47446476020523713456581502750321723438006272.00 ,246721675306723321040247196726142575468085248.00 ,1282952711594961326865177496308653401189646336.00 ,
1.00 ,5.40 ,29.16 ,157.46 ,850.31 ,4591.65 ,24794.91 ,133892.52 ,723019.61 ,3904305.91 ,21083251.93 ,113849560.40 ,614787626.18 ,3319853181.35 ,17927207179.31 ,96806918768.26 ,522757361348.59 ,2822889751282.40 ,15243604656924.95 ,82315465147394.71 ,444503511795931.46 ,2400318963698029.99 ,12961722403969362.55 ,69993300981434560.96 ,377963825299746646.28 ,2041004656618631982.12 ,11021425145740613202.00 ,59515695786999313984.00 ,321384757249796310048.00 ,1735477689148900152832.00 ,9371579521404061249024.00 ,50606529415581933031424.00 ,273275258844142450737152.00 ,1475686397758369300742144.00 ,7968706547895194584350720.00 ,43031015358634052703748096.00 ,232367482936623895096066048.00 ,1254784407857769090323054592.00 ,6775835802431953393948819456.00 ,36589513333132549983999885312.00 ,197583371998915778852285317120.00 ,1066950208794145254026233511936.00 ,5761531127488384632092270526464.00 ,31112268088437278423311972302848.00 ,168006247677561311073394491392000.00 ,907233737458831120874084667228160.00 ,4899062182277688274240863874318336.00 ,26454935784299517878182625857765376.00 ,142856653235217403000798405243961344.00 ,771425927470174011081988342525460480.00 ,4165700008338939848417460646894895104.00 ,22494780045030276197062840901403934720.00 ,121471812243163496963574917842241323008.00 ,655947786113082913289649794168884559872.00 ,3542118045010647891756409588609659699200.00 ,19127437443057499482038861385072059088896.00 ,103288162192510501876263722927190022553600.00 ,557756075839556735330371656399252982071296.00 ,3011882809533606507097948892477996983648256.00 ,16264167171481475873174483472133527556849664.00 ,87826502725999973690573875970267626910777344.00 ,474263114720399879359001579056207787829755904.00 ,2561020819490159464564538708925788319201099776.00 ,13829512425246861734148662378119775323340931072.00 ,
1.00 ,5.60 ,31.36 ,175.62 ,983.45 ,5507.32 ,30840.98 ,172709.48 ,967173.12 ,5416169.45 ,30330548.91 ,169851073.89 ,951166013.81 ,5326529677.31 ,29828566192.94 ,167039970680.45 ,935423835810.53 ,5238373480538.97 ,29334891491018.21 ,164275392349701.99 ,919942197158331.19 ,5151676304086654.91 ,28849387302885268.81 ,161556568896157512.73 ,904716785818482112.50 ,5066414000583500061.00 ,28371918403267601636.00 ,158882743058298576416.00 ,889743361126472068480.00 ,4982562822308243810816.00 ,27902351804926166611968.00 ,156253170107586540142592.00 ,875017752602484664696832.00 ,4900099414573914345963520.00 ,27440556721613921589395456.00 ,153667117641037967903424512.00 ,860535858789812659531284480.00 ,4819000809222951112955396096.00 ,26986404531648527463702593536.00 ,151123865377231760687580053504.00 ,846293646112497898408946696192.00 ,4739244418229988447199111938048.00 ,26539768742087936513997719732224.00 ,148622704955692451261934169227264.00 ,832287147751877765023731957104640.00 ,4660808027410515696646506376331264.00 ,26100524953498889090621097296003072.00 ,146162939739593785576408473067847680.00 ,818512462541725236553721160826617856.00 ,4583669790233661533552569060159389696.00 ,25668550825308505759723804019291848704.00 ,143743884621727638804892123082296131584.00 ,804965753881674813972144410165963128832.00 ,4507808221737379163903069025902442577920.00 ,25243726041729324470114608365247110578176.00 ,141364865833684223475838636072727748804608.00 ,791643248668631687520908932013590528917504.00 ,4433202192544337652430825931784299349016576.00 ,24825932278248291984441836885516206374649856.00 ,139025220758190441455382706585081257876520960.00 ,778541236245866507702233660103469813867741184.00 ,4359830922976852641698090797954427051478876160.00 ,24415053168670375907655343825387038897493508096.00 ,136724297744554111314164907169057569558195339264.00 ,
1.00 ,5.80 ,33.64 ,195.11 ,1131.65 ,6563.57 ,38068.69 ,220798.42 ,1280630.82 ,7427658.74 ,43080420.69 ,249866440.00 ,1449225352.01 ,8405507041.66 ,48751940841.60 ,282761256881.30 ,1640015289911.53 ,9512088681486.85 ,55170114352623.73 ,319986663245217.63 ,1855922646822262.31 ,10764351351569121.90 ,62433237839100909.88 ,362112779466785293.91 ,2100254120907354801.25 ,12181473901262658406.00 ,70652548627323422004.00 ,409784782038475866432.00 ,2376751735823160134656.00 ,13785160067774329413632.00 ,79953928393091114270720.00 ,463732784679928484102144.00 ,2689650151143585331281920.00 ,15599970876632795638136832.00 ,90479831084470218856071168.00 ,524783020289927293484138496.00 ,3043741517681578442015899648.00 ,17653700802553155774528356352.00 ,102391464654808308195897901056.00 ,593870494997888214814404116480.00 ,3444448870987751804184498798592.00 ,19977803451728961382527228968960.00 ,115871260020027981334796648316928.00 ,672053308116162322644254565859328.00 ,3897909187073741650453277911810048.00 ,22607873285027702610314661030002688.00 ,131125665053160681168343495172161536.00 ,760528857308331985693700902927466496.00 ,4411067372388325719880003972554031104.00 ,25584190759852290351341603815027638272.00 ,148388306407143290849702719946254974976.00 ,860652177161431126454114302425735102464.00 ,4991782627536300762704755697390538719232.00 ,28952339239710545755808138281356168790016.00 ,167923567590321173091533775371700696776704.00 ,973956692023862848721597513877874964168704.00 ,5648948813738404781506952996454878284873728.00 ,32763903119682749239787254111035023240986624.00 ,190030638094159954315341928838858962817253376.00 ,1102177700946127785672336481905735667791429632.00 ,6392630665487541450492506162072266318953840640.00 ,37077257859827742117499969835987783186026332160.00 ,215048095587000914157785458467492975624165785600.00 ,1247278954404605359416924197553141423150823636992.00 ,
1.00 ,6.00 ,36.00 ,216.00 ,1296.00 ,7776.00 ,46656.00 ,279936.00 ,1679616.00 ,10077696.00 ,60466176.00 ,362797056.00 ,2176782336.00 ,13060694016.00 ,78364164096.00 ,470184984576.00 ,2821109907456.00 ,16926659444736.01 ,101559956668416.08 ,609359740010496.54 ,3656158440062979.38 ,21936950640377877.31 ,131621703842267269.95 ,789730223053603656.25 ,4738381338321622156.50 ,28430288029929734256.00 ,170581728179578413424.00 ,1023490369077470527872.00 ,6140942214464823451648.00 ,36845653286788942411776.00 ,221073919720733664706560.00 ,1326443518324402049515520.00 ,7958661109946412665667584.00 ,47751966659678478203355136.00 ,286511799958070882474131456.00 ,1719070799748425374301683712.00 ,10314424798490552722819907584.00 ,61886548790943319199515148288.00 ,371319292745659932394139942912.00 ,2227915756473959697375335284736.00 ,13367494538843758802452424425472.00 ,80204967233062556524466778669056.00 ,481229803398375361427304297267200.00 ,2887378820390252302194070976987136.00 ,17324272922341514614242209580449792.00 ,103945637534049092488542260073332736.00 ,623673825204294583790319972630134784.00 ,3742042951225767675824260714883710976.00 ,22452257707354607093151379187767967744.00 ,134713546244127648793907772040436252672.00 ,808281277464765930191890357799297744896.00 ,4849687664788595805316176130514257707008.00 ,29098125988731576178952096021651843448832.00 ,174588755932389465148959261837004376113152.00 ,1047532535594336839326346219333107568345088.00 ,6285195213566021326704736933316961926905856.00 ,37711171281396129704708379303811670662447104.00 ,226267027688376788697547873685558676930166784.00 ,1357602166130260794972058609618732879120957440.00 ,8145612996781565146785093620110690981509070848.00 ,48873677980689393139951133416483147579956133888.00 ,293242067884136372397626110752383656174945304576.00 ,1759452407304818315911535891692305320806396723200.00 ,10556714443828910383831609088079208851443290210304.00 ,
1.00 ,6.20 ,38.44 ,238.33 ,1477.63 ,9161.33 ,56800.24 ,352161.46 ,2183401.06 ,13537086.55 ,83929936.59 ,520365606.84 ,3226266762.40 ,20002853926.87 ,124017694346.58 ,768909704948.77 ,4767240170682.36 ,29556889058230.61 ,183252712161029.82 ,1136166815398384.91 ,7044234255469986.79 ,43674252383913920.12 ,270780364780266317.38 ,1678838261637651246.00 ,10408797222153438209.00 ,64534542777351319904.00 ,400114165219578202016.00 ,2480707824361384967936.00 ,15380388511040587517952.00 ,95358408768451647053824.00 ,591222134364400239247360.00 ,3665577233059281653989376.00 ,22726578844967547313324032.00 ,140904788838798799902081024.00 ,873609690800552600030674944.00 ,5416380082963426372371873792.00 ,33581556514373245073040080896.00 ,208205650389114129139288244224.00 ,1290875032412507660755333545984.00 ,8003425200957547869362534219776.00 ,49621236245936799103200274677760.00 ,307651664724808168746687003623424.00 ,1907440321293810735038333011886080.00 ,11826129992021627108084194096447488.00 ,73322005950534091484526060888915968.00 ,454596436893311388381788465258299392.00 ,2818497908738530739119115393034092544.00 ,17474687034178891396155221237863284736.00 ,108343059611909131698810448524179668992.00 ,671726969593836647820147404268684443648.00 ,4164707211481787410330679330635295752192.00 ,25821184711187083145184126767833093767168.00 ,160091345209359922958647209004882831867904.00 ,992566340298031568581247402903543773921280.00 ,6153911309847796011265805964313599863160832.00 ,38154250121056337047089844394210668887146496.00 ,236556350750549300708656244228298890362748928.00 ,1466649374653405732681536131295242534371983360.00 ,9093226122851115966155759954541230262969171968.00 ,56378001961676921616579299066018418856390819840.00 ,349543612162396930284372010262069487984518889472.00 ,2167170395406861068588866079277626847048048312320.00 ,13436456451522539250836540904152496090320931389440.00 ,83306029999439747234197390304127444339901583065088.00 ,
1.00 ,6.40 ,40.96 ,262.14 ,1677.72 ,10737.42 ,68719.48 ,439804.65 ,2814749.77 ,18014398.51 ,115292150.46 ,737869762.95 ,4722366482.87 ,30223145490.37 ,193428131138.34 ,1237940039285.38 ,7922816251426.44 ,50706024009129.22 ,324518553658427.00 ,2076918743413932.90 ,13292279957849171.18 ,85070591730234699.54 ,544451787073502102.56 ,3484491437270413619.50 ,22300745198530648210.00 ,142724769270596155232.00 ,913438523331815436224.00 ,5846006549323619065856.00 ,37414441915671163772928.00 ,239452428260295459373056.00 ,1532495540865891011657728.00 ,9807971461541702934724608.00 ,62771017353866901719089152.00 ,401734511064748189812785152.00 ,2571100870814388535383031808.00 ,16455045573212087396539039744.00 ,105312291668557364270190297088.00 ,673998666678767162926433304576.00 ,4313591466744110044599508008960.00 ,27606985387162305578462525521920.00 ,176684706477838763970487604215808.00 ,1130782121458168142412858781597696.00 ,7237005577332276450788528124592128.00 ,46316835694926571450377280837124096.00 ,296427748447530071178721607571996672.00 ,1897137590064192544405243256033509376.00 ,12141680576410832853275611512554127360.00 ,77706755689029333899584182219555471360.00 ,497323236409787760237129787226609156096.00 ,3182868713022641814744411496931087351808.00 ,20370359763344908567337789823453363175424.00 ,130370302485407420943593030296570288930816.00 ,834369935906607533072187794705389327482880.00 ,5339967589802288461909646546342730860068864.00 ,34175792574734647757323093394208356485300224.00 ,218725072478301755886953060186688442937114624.00 ,1399840463861131303256373166337826097578639360.00 ,8958978968711240760502461582306000215306403840.00 ,57337465399751943551069759297462837359262302208.00 ,366959778558412455903512092596270549379607166976.00 ,2348542582773839827877932022437855036018159255552.00 ,15030672529752575602218378190315235941485838860288.00 ,96196304190416488362977275309783845268983329587200.00 ,615656346818665554324076199167988611726590135500800.00 ,
1.00 ,6.60 ,43.56 ,287.50 ,1897.47 ,12523.33 ,82653.95 ,545516.07 ,3600406.06 ,23762680.01 ,156833688.09 ,1035102341.40 ,6831675453.25 ,45089057991.43 ,297587782743.46 ,1964079366106.82 ,12962923816305.04 ,85555297187613.24 ,564664961438247.41 ,3726788745492433.05 ,24596805720250059.29 ,162338917753650398.97 ,1071436857174092683.69 ,7071483257349012045.00 ,46671789498503481696.00 ,308033810690122993696.00 ,2033023150554811854208.00 ,13417952793661758869504.00 ,88558488438167612710912.00 ,584486023691906271444992.00 ,3857607756366581573091328.00 ,25460211192019439583232000.00 ,168037393867328309163982848.00 ,1109046799524366892662784000.00 ,7319708876860821836648153088.00 ,48310078587281426395848245248.00 ,318846518676057429241547980800.00 ,2104387023261979132018982649856.00 ,13888954353529062925287313899520.00 ,91667098733291819626877457268736.00 ,605002851639726038034973391323136.00 ,3993018820822192039027961327779840.00 ,26353924217426468699452142010761216.00 ,173935899835014701607981499495219200.00 ,1147976938911097084709916620642844672.00 ,7576647796813241115684071071140544512.00 ,50005875458967393719855840185001443328.00 ,330038778029184814096119776136048672768.00 ,2178255934992619875657317153358898790400.00 ,14376489170951291855964865835835085291520.00 ,94884828528278530715546215690478523777024.00 ,626239868286638332263840793796510855725056.00 ,4133183130691813187608629342502634504847360.00 ,27279008662565968321491711181446256682598400.00 ,180041457172935399398833140935325067144855552.00 ,1188273617341373692025874132100002002187059200.00 ,7842605874453066737282727260822706607729147904.00 ,51761198771390242900351293172201636172650250240.00 ,341623911891175619240490805803615893527703060480.00 ,2254717818481759193172784128046643357030119636992.00 ,14881137601979611376489908676415702679711761039360.00 ,98215508173065439711758088097380953149064322482176.00 ,648222353942231932610460389176287276570069363064832.00 ,4278267536018730956609027041300201330649926364823552.00 ,
